product_id,product_name,category,sub-category,sub_category
OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Art,Low
OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors W/Champagne Handles, 3-1/8"" Cut",Office Supplies,Supplies,Low
TEC-MA-10004552,Star Micronics Tsp100 Tsp143Lan Receipt Printer,Technology,Machines,High
OFF-PA-10000312,Xerox 1955,Office Supplies,Paper,Low
OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Office Supplies,Paper,Low
OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Office Supplies,Paper,Low
TEC-MA-10002694,Hewlett-Packard Deskjet F4180 All-In-One Color Ink-Jet - Printer / Copier / Scanner,Technology,Machines,Medium
TEC-MA-10004626,Lexmark 20R1285 X6650 Wireless All-In-One Printer,Technology,Machines,Medium
TEC-PH-10004241,Nokia Lumia 1020,Technology,Phones,High
OFF-SU-10003936,Acme Serrated Blade Letter Opener,Office Supplies,Supplies,Low
TEC-MA-10003337,Okidata B401 Printer,Technology,Machines,Medium
OFF-PA-10000210,Xerox Blank Computer Paper,Office Supplies,Paper,Low
OFF-AR-10003477,4009 Highlighters,Office Supplies,Art,Low
FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Furniture,Chairs,Medium
OFF-LA-10004677,Self-Adhesive Address Labels For Typewriters With Dispenser Box,Office Supplies,Labels,Low
FUR-CH-10002780,Office Star - Task Chair With Contemporary Loop Arms,Furniture,Chairs,Medium
OFF-EN-10001535,Grip Seal Envelopes,Office Supplies,Envelopes,Low
TEC-MA-10003493,Penpower Worldcard Pro Card Scanner,Technology,Machines,Low
TEC-AC-10002380,Sony 8Gb Class 10 Micro Sdhc R40 Memory Card,Technology,Accessories,Low
TEC-PH-10002817,Rca Visys 25425Re1 Corded Phone,Technology,Phones,Medium
TEC-MA-10003589,Cisco 8961 Ip Phone Charcoal,Technology,Machines,Medium
OFF-AP-10003099,"Eureka Hand Vacuum, Bagless",Office Supplies,Appliances,Medium
TEC-PH-10002645,Lg G2,Technology,Phones,High
OFF-ST-10001627,Eldon Jumbo Profile Portable File Boxes Graphite/Black,Office Supplies,Storage,Low
